Date,Calories (kcal),Distance,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Strength training duration (ms)
27/09/16,1638.697388,2487.254395,80.70669556,123,53,12.92518902,77.62657928,12.93963242,77.63748932,2.474035025,13.10494614,0.50695169,5862,,,,,78757249,3082639,,
28/09/16,1663.912842,3175.604736,91.72866821,122,59,12.92510319,77.62692261,12.96968269,77.64167023,3.206564665,7.605918884,0.504876256,6890,,,,,74292415,2668080,347002,
29/09/16,1677.092163,3127.990479,84.40431976,131,65,12.92502022,77.61448669,12.94010067,77.63697052,3.614490986,8.140000343,0.614003241,6435,,,,,77849496,2860384,354254,
30/09/16,1894.367432,8687.726563,96.53557587,128,75,12.92498112,77.62698364,12.93956566,77.63758087,2.848124743,11.03762722,0.50999999,13411,,,,,74297195,7766987,,
01/10/16,1600.777344,1498.432739,83.66067505,141,62,12.93044662,77.60591888,12.97037315,77.63064575,1.245312929,9.060354233,0.537587166,3741,,,,,78588665,2376107,,
02/10/16,1603.276611,2056.223877,89.65848541,129,61,12.93727589,77.6244812,12.94071007,77.63011169,1.464572072,5.597463608,0.519999981,5045,,,,,78066819,1850975,236473,
03/10/16,1747.398926,4952.174316,89.8986969,140,63,12.92497253,77.6266861,12.94010067,77.63638306,0.986543536,3.200890541,0.75106591,9161,,,,,76566794,3796899,568896,
04/10/16,1631.620605,2703.29126,81.60523224,124,51,12.92499638,77.62663269,12.93932629,77.63683319,1.097790956,9.829607964,0.620000005,6661,,,,,76712686,2347388,264296,
05/10/16,1709.266968,3949.426758,87.40616608,124,65,12.92493439,77.6270752,12.93955803,77.63757324,5.190228462,16.3085289,1.221883774,7536,,,,,79464682,3702910,302526,
06/10/16,1717.224609,4310.399414,88.25894928,152,65,12.92491722,77.62677002,12.94016457,77.63663483,2.112329483,9.212349892,0.530094266,6758,,,,,76457798,3108137,346786,
07/10/16,1769.423706,4462.768555,77.81721497,105,61,12.9250145,72.8274231,19.10273933,77.70914459,1.515283942,9.103713989,0.559464037,10061,,,,,66708904,4089302,512569,
08/10/16,1599.005981,828.4019775,89.61118317,126,57,18.96733475,72.80793762,19.07176018,72.83400726,5.290611267,12.19033146,0.600083351,6177,,,,,66637508,2343098,,
09/10/16,1631.856689,1957.441284,101,130,72,18.92745209,72.80735779,19.07052422,72.83380127,4.363932133,30.45111084,0.5,8360,,,,,67916815,2721634,96122,
10/10/16,1576.866699,1070.059082,81.4957428,132,55,12.93817139,72.82311249,19.10318375,77.62953186,5.107992172,23.38999939,0.730616212,5513,,,,,60115537,1930602,,
11/10/16,1618.660278,2873.44043,89.47218323,112,69,12.9251852,77.62635803,12.94010067,77.63629913,1.613664389,1.940000057,0.553624392,6469,,,,,74721310,2390608,118484,
12/10/16,1647.640747,2761.644043,77.71926117,110,59,12.92516136,77.62716675,12.94011784,77.63651276,3.453117847,9.215909958,0.5,6238,,,,,78493115,2842139,167986,
13/10/16,1703.49707,3592.387939,82.77284241,109,63,12.92496204,72.82671356,19.10276413,77.7172699,4.481211662,22.14011002,0.5,7981,,,,,63816744,3682733,,
14/10/16,1668.528931,1859.860474,78.18850708,143,64,18.98980713,72.81204987,19.07047272,72.842659,5.863129139,24.3421154,0.56008929,8126,,,,,62575606,3622185,,
15/10/16,1528.025024,208.5729065,82.80977631,153,65,19.05529785,72.82830048,19.06906319,72.8334198,,,,4444,,,,,75558640,1020568,,
16/10/16,1735.762207,8241.786133,80.49570465,97,69,12.93833733,72.80765533,19.09871101,77.71002197,,,,6598,,,,1268241,65475264,2480963,162700,
17/10/16,1664.657349,3759.231689,83.90689087,149,61,12.9245739,77.62671661,12.94035625,77.63742065,,,,7308,,,,,75262583,3169588,103200,
18/10/16,1723.916992,5088.118164,82.8574295,117,64,12.92499065,77.62654114,12.93974686,77.63687897,,,,8898,,,,,72744144,4610354,,
19/10/16,1782.253662,10368.37012,78.10279083,100,69,12.92038345,77.62613678,12.93983555,77.68377686,,,,8834,,,,679221,74148679,3955437,,
20/10/16,1637.199219,3858.209717,80.91532135,148,61,12.92498016,77.62663269,12.9394989,77.63674164,,,,5781,,,,,79640279,2788043,,
21/10/16,1736.637573,4729.530273,80.92350006,158,57,12.92471123,77.62728882,12.94010067,77.63673401,1.976246834,13.40271568,0.523450077,8796,,,,,73429388,4087552,205299,
22/10/16,1489.379639,161.1594696,101,131,71,12.93824673,77.62841797,12.94010067,77.62980652,2.21111536,4.108454704,0.56008929,1992,,,,,76891624,292654,,
23/10/16,1533.937378,2730.853271,97.92868805,148,64,12.93819237,77.62862396,12.98295307,77.64898682,2.613068342,16.85895729,0.50695169,1708,,,,446557,75925673,582886,,
24/10/16,1646.635864,3012.89209,96.76759338,102,70,12.92495537,77.62654114,12.93967247,77.63661194,3.307571888,11.93872738,0.511566222,6266,,,,,77475983,2763754,121715,
25/10/16,1772.445923,7301.746094,85.75788879,129,61,12.92507362,77.62701416,12.93965816,77.63775635,1.146126747,11.9720211,0.503289163,9953,,,,595112,74276459,4917013,,
26/10/16,1668.333984,4106.645996,74.51210785,96,62,12.92486191,77.62797546,12.93947124,77.63745117,2.912863016,8.590005875,0.620000005,6355,,,,528921,74495079,3069230,,
27/10/16,1674.192261,3855.156738,69.6969986,110,56,12.9251976,77.62680817,12.93968678,77.63638306,1.708039522,7.658733368,0.502195179,6764,,,,,77494456,2761501,304642,
28/10/16,1823.147339,7133.125488,77.33416748,120,64,12.92501926,72.8266449,19.10912323,77.7086792,5.29248476,16.16019821,0.560802996,11637,,,,837719,56121463,5551875,,
29/10/16,1531.268433,548.2219238,71.82173157,125,52,18.95282936,72.80596161,19.07180786,72.84133148,6.026381493,15.94007778,0.670074642,6634,,,,,72422151,1052625,,
30/10/16,1535.234619,366.5134888,80.78657532,97,68,18.92472076,72.80747223,19.1116066,72.83499146,3.843205929,19.8690567,0.50289166,6179,,,,,66021547,1129277,,
31/10/16,1563.633179,609.8665771,99.93538666,143,74,19.05593491,72.82763672,19.06899071,72.83431244,3.511491299,5.438694954,0.631268561,3378,,,,454821,79706359,1197670,,
01/11/16,1761.561523,6384.181152,72.35733032,79,61,19.06860161,72.82823944,19.06893539,72.8285141,,,,11940,,,,,76210160,5304166,,
02/11/16,1663.012451,7393.304688,81.8258667,110,64,18.91371346,72.80752563,19.06907654,72.83408356,6.122926235,27.8300457,0.622012854,5806,,,,1284682,69131962,1910272,,
03/11/16,1713.469971,4618.231445,69.81587219,104,62,19.06848717,72.82725525,19.0699749,72.82868958,,,,10033,,,,,75528447,4475817,,
04/11/16,1532.981689,398.0132141,,,,19.06861877,72.82821655,19.06893539,72.82852173,1.119883895,11.23417091,0.958801329,4910,,,,,79048832,1112927,,
05/11/16,1780.743408,7118.15918,,,,19.05473137,72.82232666,19.06988335,72.83223724,2.342267752,10.74341679,0.600000024,9030,,,,799487,74031031,4874333,,
06/11/16,1908.369385,8514.569336,,,,12.9311018,72.82361603,19.10176849,77.71220398,6.00082016,19.9023056,0.5,10716,,,,1088329,66911225,5428431,64671,
07/11/16,1660.367554,3971.880127,,,,12.92343616,77.62667084,12.93959236,77.64312744,1.462178707,12.58175278,0.524022877,6722,,,,,76990170,3360163,,
08/11/16,1671.48584,4838.900879,,,,12.92480469,77.62654114,12.93950462,77.63647461,1.469133139,11.12000465,0.500099957,6397,,,,438050,74874299,3225128,,
09/11/16,1662.874023,3473.033447,,,,12.92500114,77.62706757,12.93951797,77.63683319,1.165904164,9.710741043,0.510783732,6211,,,,,80653884,2915662,253973,
10/11/16,1639.665283,3597.733643,,,,12.92484283,77.62680817,12.9401598,77.63656616,1.799174666,9.710083008,0.503587127,6632,,,,,75466853,3046646,,
11/11/16,1640.724609,3049.134033,,,,12.92440319,77.62635803,12.94007587,77.63661194,3.303845406,12.83945942,0.644980609,5618,,,,,76470301,3100939,,
12/11/16,1538.926025,840.9093018,,,,12.93749905,77.62757111,12.94008064,77.63030243,4.393387318,9.269702911,0.50289166,2690,,,,,80525183,1221618,,
13/11/16,1610.23999,2771.102539,,,,12.92525291,77.62644958,12.93966293,77.63647461,1.720173478,9.110005379,0.530094266,5251,,,,,76979009,2429656,,
14/11/16,1702.686035,4345.481934,,,,12.92498589,77.62606049,12.9401598,77.63661194,1.90518868,10.87909031,0.681835771,8029,,,,,76305790,3919488,114053,
15/11/16,1669.325317,3930.071289,,,,12.92477131,77.62635803,12.93956566,77.63669586,4.489303589,9.87506485,0.512445092,6931,,,,,74137413,3271110,117718,
16/11/16,1638.52124,3524.573242,,,,12.92491245,77.62635803,12.94016838,77.63683319,2.537565231,8.540374756,0.51009798,7320,,,,,76769349,3038782,,
17/11/16,1691.812256,5540.188477,,,,12.92495537,77.62702942,12.94021034,77.63729858,2.722670317,9.981126785,1.028834343,7371,,,,508270,75330791,3525973,,
18/11/16,1765.748779,8928.193359,,,,12.92087841,72.82659149,19.1011982,77.71862793,6.359490395,20.62001038,0.500899196,10392,,,,840652,60806013,3785466,,
19/11/16,1523.010864,417.1504517,,,,19.06851578,72.82807922,19.06917953,72.82893372,7.156748295,20.03408432,0.528015137,5094,,,,,82253307,920635,,
20/11/16,1761.952148,4612.223145,,,,12.92806053,72.82356262,19.10313797,77.71183014,3.908216238,20.24000168,0.501597464,10470,,,,,59446492,5093638,66041,
21/11/16,1705.919556,3941.59668,,,,12.92499733,77.62635803,12.94021034,77.63768768,2.519258499,8.620022774,0.554436684,7549,,,,,79422836,3315566,404531,
22/11/16,1682.649048,3968.66626,,,,12.92501736,77.62631226,12.9402523,77.63771057,2.267592907,8.760005951,0.505964398,7868,,,,,74033130,3877318,,
23/11/16,1641.028076,3034.9375,,,,12.92505646,77.62661743,12.97544098,77.64163208,3.050521612,13.88017654,0.500100017,6214,,,,,72596557,2644078,188939,
24/11/16,1753.987671,5271.414063,69,69,69,12.92504787,77.62457275,12.94086552,77.63633728,1.817317367,9.220005035,0.541479468,10530,,,,,74150469,4207640,409968,
25/11/16,1579.56958,1301.825562,,,,12.92086411,72.82837677,19.10029984,77.7086792,4.744534969,16.23001099,0.50999999,6245,,,,,67178515,1975410,,
26/11/16,1648.489502,7043.858887,,,,18.91501427,72.80349731,19.06900024,72.83162689,5.040616989,24.31001854,0.608276248,6730,,,,1596028,66453720,1320544,,
27/11/16,1782.811157,8042.426758,,,,12.92508507,72.82208252,19.10282326,77.71002197,3.094682932,20.76000977,0.512445092,8550,,,,1108984,67604034,4134955,,
28/11/16,1653.184326,3243.732178,,,,12.9249506,77.62627411,12.94007206,77.63647461,1.515393138,10.36803246,0.819084823,7501,,,,,74637817,3037166,92650,
29/11/16,1670.023682,3825.046387,,,,12.92502213,77.62627411,12.94011784,77.63629913,1.502494812,4.011396408,0.506359518,6564,,,,,77839990,3089189,224766,
30/11/16,1665.615356,3648.737305,,,,12.92542267,77.62644958,12.94007206,77.63646698,2.212752342,13.5174551,0.532353222,6920,,,,,77876368,2968815,244499,
01/12/16,1663.150146,4106.990723,,,,12.92493629,77.62702942,12.93947792,77.63656616,1.117491007,6.60046196,0.502195179,7582,,,,,77519451,3500872,,
02/12/16,1550.479492,3164.491211,,,,12.92485237,77.61539459,12.93946362,77.70210266,3.121553898,7.204033852,0.883911788,3313,,,,714476,74149397,557156,,
03/12/16,1846.139404,8110.116699,,,,12.9371767,72.82344055,19.10307121,77.7101059,5.206955433,20.50408936,0.594053864,10914,,,,605583,63290586,4165379,836141,
04/12/16,1540.943237,623.4300537,,,,19.06855202,72.82834625,19.06902504,72.8285141,,,,2718,,,,,79520642,1251863,,
05/12/16,1869.529297,9810.702148,,,,19.04694557,72.82485962,19.08746719,72.88990021,3.916240215,18.92000008,0.641404748,11400,,,,1787584,68408405,5171230,125091,
06/12/16,1663.249756,5552.380371,,,,19.05060387,72.82261658,19.10123634,72.87657166,7.42984724,23.54001999,0.881419301,6392,,,,610372,73786303,2070677,150043,
07/12/16,1892.858032,6291.630371,,,,19.09580421,72.87169647,22.64265442,88.44004822,6.228062153,11.85027027,0.526307881,7571,,,,4126362,66478582,3241148,60884,
08/12/16,1829.4646,5206.66748,,,,22.5223217,88.32608795,22.54931259,88.36491394,1.69443965,7.370027065,0.514781475,14155,,,,876611,61192850,4352785,589937,
09/12/16,1825.984131,2912.62793,,,,22.52224159,88.32610321,22.55480576,88.35440063,5.871188164,14.79602623,0.623698652,14795,,,,1207575,57441617,4936495,148466,
10/12/16,1885.694458,8022.009277,,,,22.52217484,88.32611084,22.58244705,88.35482788,3.339964151,15.03120041,0.502493799,17015,,,,1365950,45302188,5952783,,
11/12/16,1928.339478,15162.65137,,,,22.49354172,88.32609558,22.54055023,88.35482025,3.501046896,14.91008377,0.516236365,12352,,,,3611966,58703733,4089204,84221,
12/12/16,1809.006348,5798.570801,,,,22.49993515,88.32601929,22.58057022,88.39917755,1.693847537,12.14069653,0.640312433,14734,,,,1283070,58146684,4628115,93257,
13/12/16,1799.475342,7823.424805,,,,22.52129936,88.32595062,22.55487442,88.35716248,5.697182655,17.80127335,0.660681486,12296,,,,1388826,66145676,4100426,109640,
14/12/16,1787.14563,8886.670898,,,,22.51454735,88.32579803,22.55581093,88.39362335,3.246967316,18.26009941,0.527731001,11132,,,,1763154,65416981,3929127,,
15/12/16,2017.440552,16098.49316,,,,22.52002525,88.32610321,22.57436943,88.35614777,4.635160923,13.20236683,0.503587127,8740,,,,6239705,65966005,3205103,105758,
16/12/16,1778.533936,12328.49414,,,,19.02622604,72.82225037,22.64468575,88.44126129,4.725038052,19.93401527,0.509607673,8918,,,,2651060,55816647,2566982,107725,
17/12/16,1513.873291,195.105011,,,,19.0266571,72.82310486,19.06915092,72.86177063,5.677330971,13.63146687,1.637833953,3641,,,,,76997714,756898,,
18/12/16,1299.367432,637.1905518,,,,19.04245949,72.82083893,19.06895065,72.86431122,2.619106293,10.46004295,0.5,5928,,,,,59881863,1675466,,
06/01/17,842.0568848,,,,,,,,,,,,,,,,,,,,
07/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
08/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
09/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
10/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
11/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
12/01/17,1473.25,,,,,,,,,,,,,,,,,,,,
13/01/17,1728.219849,4729.375977,,,,43.46879196,-80.5454483,43.47801208,-80.52539825,,,,11761,,,,,34159634,4037623,304424,
14/01/17,1555.923462,1144.09729,,,,43.53916931,-79.61489868,43.53924561,-79.6146698,,,,4659,,,,,75312887,1540382,,
15/01/17,1555.756592,1100.88208,,,,43.4764328,-80.5398941,43.53924561,-79.61467743,,,,4442,,,,,72940210,1537273,,
16/01/17,1657.169312,3514.227539,,,,43.47016525,-80.54866028,43.47801208,-80.53772736,,,,7032,,,,,82150267,3424873,,
17/01/17,1608.400391,2795.785156,,,,43.4699707,-80.54431915,43.47801208,-80.53733063,,,,4649,,,,,70214364,2454351,,
18/01/17,1597.399536,2414.797119,,,,43.46982956,-80.54623413,43.47714233,-80.53824615,2.720729589,7.020113945,0.667308033,3916,,,,,79084844,2293085,,
19/01/17,1723.390259,5153.284668,,,,43.46944427,-80.54857635,43.47788239,-80.53746033,1.178688169,4.10231638,0.532259345,8863,,,,,76233676,4111035,231056,
20/01/17,1796.312012,5564.315918,,,,43.46722412,-80.56813812,43.47788239,-80.5375061,1.224031687,14.84097385,0.506359518,10736,,,,,74078687,5692557,117928,
21/01/17,1496.518188,52.98894882,,,,43.47545242,-80.5398941,43.47788239,-80.5375061,1.073346853,1.615239978,0.531507254,527,,,,342769,83532583,66995,,
22/01/17,1664.189209,3325.577881,,,,43.47457123,-80.5398941,43.47788239,-80.5375061,1.451782823,13.85339355,0.564003527,5191,,,,94680,81210319,2025342,611961,
23/01/17,1753.764282,6108.631348,,,,43.47014999,-80.54536438,43.47754288,-80.5369873,1.386904359,8.207367897,0.552268028,10190,,,,,75290934,4988213,79201,
24/01/17,1610.771729,2437.506592,,,,43.46998978,-80.5453186,43.47788239,-80.5375061,1.413282871,6.568683624,0.529999971,3893,,,,,81282863,1304467,540968,
25/01/17,1596.923828,2076.803223,,,,43.47021866,-80.54350281,43.47788239,-80.5375061,1.481419444,3.55316782,0.519999981,4368,,,,,80242059,1122884,512127,
26/01/17,1933.074463,7469.936035,,,,43.46996307,-80.54441071,43.47803497,-80.53668213,2.426417828,8.38005352,0.503289163,11445,,,,,75859471,3897299,2017284,
27/01/17,2052.275146,9142.919922,,,,43.4686203,-80.54323578,43.47788239,-80.53564453,1.532432795,5.645121574,0.520096123,13473,,,,,74781350,4068128,2820395,
28/01/17,1736.795288,4348.521973,,,,43.46723938,-80.56827545,43.47788239,-80.53746033,2.829467773,16.98029327,0.50289166,9307,,,,,78615578,3035864,773617,
29/01/17,1497.391235,240.1019135,,,,43.47473526,-80.53981018,43.47788239,-80.5375061,1.187562943,8.855789185,0.900055528,3859,,,,,83299465,449803,,
30/01/17,1564.16626,2200.968994,,,,43.46895218,-80.54328156,43.47654343,-80.53826141,1.70189631,2.590077162,0.647611022,5181,,,,,82408720,1506985,63624,
31/01/17,1682.557983,4490.29834,,,,43.46994019,-80.54528046,43.47788239,-80.53694153,2.025636435,4.598825932,0.557314992,6807,,,,,79833545,3646279,80949,
01/02/17,1792.424438,6225.495605,,,,43.46934128,-80.54536438,43.47683716,-80.53782654,1.131153941,7.052049637,0.509901941,10802,,,,,78043954,4839711,390602,
02/02/17,1642.146606,2954.15918,,,,43.47158051,-80.54528046,43.4768219,-80.53714752,1.418159127,11.83853054,0.5,5860,,,,,80865949,2462298,238812,
03/02/17,1900.370117,5561.259277,,,,43.46949387,-80.54536438,43.47743225,-80.53824615,1.127737761,4.310568333,0.63031739,10825,,,,,77116716,3009227,2145459,
04/02/17,1573.20459,1917.572144,84.69610596,110,61,43.47179413,-80.5396347,43.47721481,-80.537117,1.361444354,2.035313129,0.544885337,3256,,,,,83945286,1836799,,
05/02/17,1612.158447,2249.224854,,,,43.46926117,-80.53983307,43.47684479,-80.5129776,4.496635437,11.68003845,0.721110284,5784,,,,,80576503,1661761,343791,
06/02/17,1703.970703,4029.704102,,,,43.47023773,-80.54228973,43.47653198,-80.53816986,2.644365072,10.98999977,0.503587127,7915,,,,,79071052,1897097,1032858,
07/02/17,1653.954712,3038.266113,,,,43.46987915,-80.54534149,43.47727203,-80.5376358,1.466087937,2.637347221,0.546259999,7986,,,,,76775116,3324523,,
08/02/17,1998.65564,8012.106934,,,,43.47022247,-80.54528046,43.47723389,-80.53824615,1.632120132,2.494794607,0.577234805,15690,,,,,71704200,4218677,2428098,
09/02/17,1607.521729,2703.313965,,,,43.46990204,-80.54415131,43.47689438,-80.53683472,0.781377017,3.340373993,0.510881543,5778,,,,,80383672,1666230,324394,
10/02/17,1893.988525,7354.109863,,,,43.46879578,-80.54336548,43.47653198,-80.53624725,1.379721284,2.521745443,0.660075784,11833,,,,,78303578,4267058,1510982,
11/02/17,1978.012695,7856.390137,65,65,65,43.4695282,-80.54310608,43.47694778,-80.53633881,1.68590188,2.640000105,0.500099957,12124,,,,,78754949,2856485,2760949,
12/02/17,1836.836182,5995.692383,,,,43.46938324,-80.54249573,43.47673798,-80.53616333,1.763583779,2.735032082,0.803616822,10528,,,,,78670849,3215011,1535135,
13/02/17,1631.081421,2528.168457,,,,43.46952057,-80.54302216,43.47698212,-80.53701019,1.414427042,2.620858669,0.552268028,4754,,,,,81603199,1187553,731976,
14/02/17,1619.902222,2139.156494,,,,43.47158051,-80.54423523,43.47702408,-80.53829193,1.240487099,2.535054207,0.714492798,4608,,,,,80506040,1236193,636664,
15/02/17,1876.832153,5465.333008,,,,43.46882248,-80.54232788,43.4771843,-80.537117,1.36537528,9.628509521,0.600333214,10704,,,,,75877571,1657483,2462735,
16/02/17,1966.770874,6663.6875,,,,43.46934509,-80.54623413,43.4767952,-80.53559875,1.869365931,5.617490768,0.674759209,10065,,,,,75754259,1934401,2862991,
17/02/17,1643.010864,2653.165283,,,,43.40555191,-80.5424118,43.64584732,-79.606987,4.002515316,31.65040398,0.544518173,8698,,,,,69004921,2562943,259572,
18/02/17,1608.043091,2031.073853,,,,43.53904724,-79.61682892,43.7759552,-79.33576965,8.536100388,32.76001358,0.530094266,5964,,,,,71922564,2509137,,
19/02/17,2004.613525,8761.052734,,,,37.6157074,-122.436058,37.80058289,-122.3883591,2.063541889,32.31015396,0.671788633,16428,,,,,69628303,9173191,308324,
20/02/17,1349.818604,4027.55127,,,,37.7624321,-122.4380951,37.77560425,-122.4289856,1.723742366,10.73719692,0.557135522,6251,,,,,63195532,3633561,,